anio;region_sanitaria;municipio_id;municipio_nombre;establecimiento_id;establecimiento_nombre;dependencia;consultas_odontologicas;consultas_medicas;consultas_paramedicas;interconsultas;egresos;dias_camas_disponible;promedio_camas_disponibles;pacientes_dias;porcentaje_ocupacion;dias_estadia;promedio_dias_estadia;defunciones;giro_de_camas;tasa_mortalidad_hospitalaria
2012;X;060224;Chivilcoy;;Dispensario Benítez;Municipal;0;80;18;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario La Unión;Municipal;1493;14199;3327;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario Barrio El Pito;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario San Sebastián;Municipal;0;73;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario Barrio Rigone;Municipal;0;289;32;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario José Ingenieros;Municipal;0;1237;113;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario Barrio San José;Municipal;0;7275;545;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario Florentino Ameghino;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario Emilio Ayarza;Municipal;0;378;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario La Rica;Municipal;0;60;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario Nueva Aurora;Municipal;0;10251;979;0;0;0;0;0;0;0;0;0;0;0
2012;X;060224;Chivilcoy;;Dispensario Palemón Huergo;Municipal;0;358;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060483;Lobos;;Hospital Zonal General de Ag. de Lobos;Provincial;6627;75887;24261;0;3390;25968;71;13616;52;11729;4;125;48;4
2012;X;060483;Lobos;;Sala de Primeros Auxilios A. Carboni;Municipal;545;3196;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060483;Lobos;;Sala de Primeros Auxilios Empalme Lobos;Municipal;0;3431;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060483;Lobos;;Sala de Primeros Auxilios Zapiola;Municipal;0;2750;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060483;Lobos;;Sala de Primeros Auxilios Laguna de Lobos;Municipal;635;3562;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060483;Lobos;;Sala de Primeros Auxilios Salvador María;Municipal;764;3524;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060483;Lobos;;Sala de Primeros Auxilios Las Chacras J. Amado;Municipal;0;2855;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060483;Lobos;;Sala de Primeros Auxilios Elvira;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;Hospital Zonal General de Agudos Blas Dubarry;Provincial;9445;103445;41126;0;5622;43667;119;26659;61;20415;4;134;47;2
2012;X;060532;Mercedes;;C.A.P.S. Luis Agote;Municipal;0;2466;414;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. Tomás Jofré;Municipal;0;612;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. Los Blandengues;Municipal;0;5205;802;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. San José;Municipal;0;1869;399;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. Martín Güemes;Municipal;0;2030;779;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. San Martín;Municipal;0;2168;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. H. Irigoyen;Municipal;0;2257;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. San Francisco;Municipal;0;1712;492;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. Trocha;Municipal;0;2895;440;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. Peñaloza;Municipal;0;1742;169;0;0;0;0;0;0;0;0;0;0;0
2012;X;060532;Mercedes;;C.A.P.S. F. Quiroga;Municipal;0;491;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060574;Navarro;;Hospital Municipal San Antonio de Padua;Municipal;2132;46402;7625;0;1454;16470;45;5221;32;5003;3;68;32;5
2012;X;060574;Navarro;;Hogar de Ancianos Inm. Corazón de María;Municipal;0;0;833;0;2;13970;38;13687;98;2156;1078;2;0;100
2012;X;060574;Navarro;;Sala de Primeros Auxilios Las Marianas;Municipal;0;840;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060574;Navarro;;Unidad Sanitaria Villa Moll;Municipal;0;4735;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060574;Navarro;;Sala de Primeros Auxilios J.J. Almeyra;Municipal;0;3150;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060574;Navarro;;Sala de Primeros Auxilios P. Pietranera;Municipal;0;2874;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060574;Navarro;;Sala de Primeros Auxilios Sol de Mayo;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060574;Navarro;;Sala de Primeros Auxilios El Porvenir;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060574;Navarro;;Unidad Sanitaria La Blanqueada;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060693;Roque Pérez;;Hospital Municipal Dr. R. Carrillo;Municipal;1302;51787;5096;0;1361;16836;46;5335;32;3592;3;58;30;4
2012;X;060693;Roque Pérez;;Hogar de Ancianos San Juan Bautista;Municipal;0;0;0;0;32;17608;48;16604;94;18683;584;2;1;6
2012;X;060693;Roque Pérez;;Unidad Sanitaria Dr. C. Bozano;Municipal;84;7045;14;0;0;0;0;0;0;0;0;0;0;0
2012;X;060693;Roque Pérez;;Sala de Primeros Auxilios Dr. J. Alvarez Ceballos;Municipal;18;1552;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;Hospital Zonal General Dr. A. Posadas;Provincial;3861;132022;25548;0;3282;30012;82;10829;36;10223;3;124;40;4
2012;X;060707;Saladillo;;Unidad Sanitaria del Carril;Municipal;642;5463;590;0;29;1460;4;63;4;67;2;3;7;10
2012;X;060707;Saladillo;;C.A.P.S. Polvaredas;Municipal;332;2968;2;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;C.A.P.S. Cazón;Municipal;204;1222;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;C.A.P.S. Alvarez de Toledo;Municipal;222;961;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;C.A.P.S. Saavedra;Municipal;219;4267;630;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;C.A.P.S. Saladillo Norte;Municipal;315;696;406;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;C.A.P.S. San Roque;Municipal;495;2926;1781;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;C.A.P.S. 31 de Julio;Municipal;508;2756;714;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;C.A.P.S. Asencio Ibarbia;Municipal;393;3906;694;0;0;0;0;0;0;0;0;0;0;0
2012;X;060707;Saladillo;;C.A.P.S. Hilario Armendariz;Municipal;487;1083;1001;0;0;0;0;0;0;0;0;0;0;0
2012;X;060784;Suipacha;;Hospital Municipal Esteban Iribarne;Municipal;1545;89733;24449;0;1181;15298;42;10728;70;3580;3;5;28;0
2012;X;060784;Suipacha;;Asociación Hogar de Ancianos de Suipacha;Municipal;0;0;0;0;3;13078;36;8527;65;2150;717;2;0;67
2012;X;060784;Suipacha;;Unidad Sanitaria de General Rivas;Municipal;0;19857;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060784;Suipacha;;Sala de Primeros Auxilios Las 14 Provincias;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060784;Suipacha;;Sala de Primeros Auxilios Suipacha Chico;Municipal;0;15260;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060784;Suipacha;;Sala de Primeros Auxilios Costa Brava;Municipal;0;10082;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060784;Suipacha;;Sala de Primeros Auxilios Ramón Báez;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Hospital Local General San Roque N. de La Riestra;Municipal;594;19740;1361;0;454;9150;25;1422;16;1513;3;19;18;4
2012;X;060854;25 de Mayo;;Hospital Subzonal Saturnino Unzué;Municipal;4402;48239;5949;0;2066;21282;58;8257;39;8067;4;123;36;6
2012;X;060854;25 de Mayo;;Unidad Sanitaria Gdor. Ugarte;Municipal;251;478;0;0;7;6952;19;6874;99;3309;473;0;0;0
2012;X;060854;25 de Mayo;;Unidad Sanitaria Pedernales Dr. P. Bermudez;Municipal;175;3105;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Unidad Sanitaria San Enrique;Municipal;150;2673;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Unidad Sanitaria A. Mosconi;Municipal;66;1077;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Unidad Sanitaria del Valle;Municipal;260;1345;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Unidad Sanitaria Valdes;Municipal;165;2574;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Dispensario Barrio Verón;Municipal;0;2919;334;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Dispensario Barrio San Pedro;Municipal;0;7230;165;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Sala de Primeros Auxilios Dr. H.Terrizano;Municipal;130;1402;0;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Dispensario Municipal Villa Obrera;Municipal;0;3129;353;0;0;0;0;0;0;0;0;0;0;0
2012;X;060854;25 de Mayo;;Centro de Atención Primaria Milagros;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Hospital Zonal General de Agudos Dr. M. V. Larraín;Provincial;6484;120277;5417;8590;3776;31952;87;19753;62;21546;6;145;43;4
2012;XI;060098;Berisso;;Unidad Sanitaria Nº 16;Municipal;4872;8963;3242;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Nº 35;Municipal;2089;10751;1459;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Nº 19;Municipal;2624;9698;665;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Nº 41;Municipal;3814;13171;744;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Nº 42;Municipal;2988;10013;367;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Nº 43;Municipal;2880;21257;1722;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Odont. Escolar;Municipal;4449;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Los Talas;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Nº 44;Municipal;2785;10393;2407;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Escuela Nº 18;Municipal;0;6687;476;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060098;Berisso;;Unidad Sanitaria Nº 17;Municipal;1550;6254;1218;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Hospital Municipal Dr. Francisco Caram;Municipal;3113;92194;6316;0;1829;12532;34;5521;44;5626;3;80;54;4
2012;XI;060119;Brandsen;;Unidad Sanitaria Altamirano;Municipal;139;4151;650;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Unidad Sanitaria Oliden;Municipal;192;4501;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Unidad Sanitaria Gómez;Municipal;470;7007;1123;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Unidad Sanitaria Jéppener;Municipal;456;15087;2572;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Unidad Sanitaria La Posada;Municipal;170;3827;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Unidad Sanitaria Las Mandarinas;Municipal;1330;16973;5758;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Unidad Sanitaria La Dolly;Municipal;0;13791;5584;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Móvil de Asistencia Sanitaria Integral ASI;Municipal;0;3329;543;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Unidad Sanitaria Los Pinos;Municipal;0;12579;3569;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060119;Brandsen;;Unidad Sanitaria La Parada;Municipal;0;3545;559;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Hospital Subzonal Especializado Dardo Rocha;Provincial;0;0;0;0;4;36221;99;32953;91;37516;9379;3;0;75
2012;XI;060134;Cañuelas;;Ente Descentralizado Hospital Dr. Angel Marzetti;Municipal;2605;87948;9840;0;3481;19425;53;11472;59;11394;3;104;66;3
2012;XI;060134;Cañuelas;;Unidad Sanitaria Sag. C. de Jesús Máximo Paz;Municipal;1573;14093;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Unidad Sanitaria Uribelarrea;Municipal;346;1406;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Unidad Sanitaria A. Pettion;Municipal;324;1870;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Unidad Sanitaria Eva Perón Los Pozos;Municipal;436;2913;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Unidad Sanitaria Santa Rosa;Municipal;494;5453;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Unidad Sanitaria Vte. Casares;Municipal;287;1306;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Unidad Sanitaria P. T. Gandia Gdor. Udaondo;Municipal;393;1634;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Dirección de Reconocimientos Médicos;Municipal;0;6286;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060134;Cañuelas;;Equipo Móvil de Salud;Municipal;0;46;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060168;Castelli;;Hospital Local Dr.Ramón Carrillo;Municipal;5203;65274;8292;0;1197;13176;36;6270;48;7483;6;29;33;2
2012;XI;060168;Castelli;;Hogar de Ancianos Genoveva Liforena de Aldáz;Municipal;0;0;0;0;12;11346;31;11251;99;9622;802;0;0;0
2012;XI;060168;Castelli;;Unidad Sanitaria Cerro de La Gloria;Municipal;0;1516;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060168;Castelli;;Unidad Sanitaria Dr. Atilio Villa Centro Guerrero;Municipal;0;1634;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060218;Chascomús;;Hospital San Vicente de Paul;Municipal;4259;73358;6967;0;2524;21624;59;10264;48;10236;4;108;43;4
2012;XI;060218;Chascomús;;Hogar de Ancianos Elena Helbert de Estefanell;Municipal;0;947;6344;0;56;32120;88;26694;83;22939;410;9;1;16
2012;XI;060218;Chascomús;;Centro Periféricoérico de Atención Primaria Barrio Jardín;Municipal;0;3542;514;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060218;Chascomús;;Unidad Sanitaria Gallo Blanco B. F. Moreno;Municipal;0;1949;379;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060218;Chascomús;;Unidad Sanitaria Barrio El Porteño;Municipal;0;1951;181;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060218;Chascomús;;Unidad Sanitaria Roque Carranza;Municipal;0;2273;383;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060218;Chascomús;;Unidad Sanitaria Barrio Iporá;Municipal;0;2554;549;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060218;Chascomús;;Centro Integrador Comunitario - CIC - Dr. Horacio Quintín Barrio 30 de Mayo;Municipal;0;1326;409;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060238;Dolores;;Unidad Hospitalaria San Roque;Municipal;605;202129;5273;0;3638;30074;82;13864;46;8862;2;25;44;1
2012;XI;060238;Dolores;;Hogar de Ancianos Dominga F. de Peñoñori;Municipal;0;0;0;0;17;7360;20;5551;75;24421;1437;1;1;6
2012;XI;060238;Dolores;;Sala de Atención Primaria N° 4;Municipal;0;10822;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060238;Dolores;;Sala de Atención Primaria N° 1;Municipal;0;29444;564;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060238;Dolores;;Sala de Atención Primaria N° 2 Dr. César Uliana;Municipal;0;31378;438;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060238;Dolores;;Sala de Atención Primaria N° 3;Municipal;0;25822;2259;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Hospital Zonal General de Agudos Dr. H. Cestino;Provincial;0;75722;2879;0;451;732;2;446;61;476;1;9;226;2
2012;XI;060245;Ensenada;;Hospital Zonal Especializado de Crónicos El Dique;Provincial;101;19677;22357;0;32;19818;54;11496;58;17370;543;2;1;6
2012;XI;060245;Ensenada;;Centro Unico Coord. de Ablación e Implantes de la Prov. de Bs. As.;Provincial;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Nº 184;Municipal;1269;11167;2100;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Nº 80;Municipal;1337;7316;1413;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria N° 101 Dr. C. Arce;Municipal;1850;8509;1671;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Nº 298;Municipal;1278;5748;1229;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Río Santiago;Municipal;1455;843;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria 1° de Mayo;Municipal;1658;4992;1387;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Barrio Mosconi;Municipal;1755;9346;1117;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Barrio Molino;Municipal;2291;6594;1605;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria 5 de Mayo;Municipal;966;3066;1063;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Centro;Municipal;4809;15950;1809;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Complejo Eva Perón;Municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Unidad Sanitaria Campamento;Municipal;988;1765;400;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060245;Ensenada;;Centro Integrador Comunitario (Centro Integrador Comunitario - CIC -) El Dique;Municipal;1585;3160;1458;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060301;General Belgrano;;Hospital Municipal Juan E. de la Fuente;Municipal;5906;110977;12133;0;2124;23789;65;22710;96;17209;8;83;33;4
2012;XI;060301;General Belgrano;;Hogar San Joaquín;Municipal;0;0;0;0;3;10980;30;10197;93;2061;687;0;0;0
2012;XI;060301;General Belgrano;;Unidad Sanitaria de Gorchs;Municipal;158;8595;237;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060301;General Belgrano;;Unidad Sanitaria Jesús Crucificado;Municipal;550;14685;413;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060301;General Belgrano;;Unidad Sanitaria J. J. Lombardi;Municipal;110;13926;427;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060301;General Belgrano;;Unidad Sanitaria Dr. Ramón Carrillo;Municipal;707;14392;263;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060301;General Belgrano;;Unidad Sanitaria Ricardo Callegari;Municipal;0;14442;365;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060343;General Paz;;Hospital J. Scasso y M. Scasso de Campomar;Municipal;6649;167848;30431;15719;650;30012;82;13517;45;20662;32;27;8;4
2012;XI;060343;General Paz;;Unidad Sanitaria Loma Verde;Municipal;1719;31175;5133;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060343;General Paz;;Unidad Sanitaria Villanueva;Municipal;341;35274;11013;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060343;General Paz;;Sala Barrio Nuevo;Municipal;0;8661;676;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060343;General Paz;;Sala La Pilarica;Municipal;0;10003;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Hospital Zonal General de Ag. San Roque;Provincial;12346;204243;10393;26604;7868;57694;158;44168;78;43754;6;254;42;3
2012;XI;060441;La Plata;;Hospital Interzonal Especializado de Ag. y Crón. Dr. A. Korn;Provincial;13349;151399;7344;20130;7050;381615;1043;335877;88;475589;68;244;7;4
2012;XI;060441;La Plata;;Hospital Interzonal General de Ag. Prof. Dr. Rodolfo Rossi;Provincial;5068;210438;409;10209;3860;33151;91;26365;80;28052;7;206;42;5
2012;XI;060441;La Plata;;Hospital Zonal Especializado Dr. Noel H. Sbarra;Provincial;18467;51063;19120;0;315;30378;83;19467;64;21254;68;1;4;0
2012;XI;060441;La Plata;;Hospital Interzonal de Agudos Especializado en Pediatría Sor María Ludovica;Provincial;31264;270340;24890;25288;12508;115638;316;90386;78;84505;7;171;40;1
2012;XI;060441;La Plata;;Hospital Zonal General de Ag. Dr. Ricardo Gutierrez;Provincial;27318;131412;3745;9488;5405;35975;98;22050;61;22101;4;90;55;2
2012;XI;060441;La Plata;;Hospital Interzonal de Agudos y Crónicos San Juan de Dios;Provincial;11825;131845;1124;12920;2390;48723;133;24261;50;24263;10;181;18;8
2012;XI;060441;La Plata;;Hospital Interzonal General de Ag. General San Martín;Provincial;24838;204988;22150;53051;12264;131162;358;92512;71;90900;7;460;34;4
2012;XI;060441;La Plata;;Hospital Zonal Especializado Reencuentro;Provincial;0;4543;12696;0;0;6038;16;5703;95;0;0;0;0;0
2012;XI;060441;La Plata;;Hospital Subzonal Especializado Dr. Ramos Mejía;Provincial;370;2579;5000;0;2;36600;100;25190;69;18313;9157;0;0;0
2012;XI;060441;La Plata;;Hospital Subzonal Especializado San Lucas;Provincial;0;0;0;3380;7;14001;38;11808;84;17352;2479;0;0;0
2012;XI;060441;La Plata;;Hospital Subzonal Especializado Dr. José Ingenieros;Provincial;0;11468;1000;0;0;25620;70;23058;90;0;0;0;0;0
2012;XI;060441;La Plata;;Hospital Zonal Especializado de Odontología Inf. Dr. A. M. Bollini;Provincial;207028;0;6966;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Hospital Subzonal Especializado E. de la Serna de Montes de Oca;Provincial;8411;17265;10200;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Integral Sandra Cabrera;Provincial;0;4371;841;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Instituto de Hemoterapia;Provincial;0;34842;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 39 y Hogar de An. Dardo Rocha;Municipal;0;1935;460;0;15;12078;33;5912;49;6005;400;1;1;7
2012;XI;060441;La Plata;;Centro de Salud Nº 1;Municipal;3321;13109;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 3;Municipal;1335;10956;917;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 9;Municipal;1806;11600;685;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 6;Municipal;794;8409;915;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 4;Municipal;1512;11089;547;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 7;Municipal;1332;12980;1057;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Lab. Central Centro de Salud N° 40 Sanidad Municipal;Municipal;0;15786;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 8;Municipal;1479;12211;639;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 15;Municipal;863;11314;805;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud 16;Municipal;1625;9273;354;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 10;Municipal;525;11477;642;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 11;Municipal;789;13052;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 5;Municipal;1961;11451;992;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 12;Municipal;1592;9567;979;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 2;Municipal;2408;14186;680;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 14;Municipal;1831;11902;733;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 17;Municipal;1356;11131;1105;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº l8;Municipal;2020;9604;664;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº l9;Municipal;720;11828;641;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 20;Municipal;1662;11231;666;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 21;Municipal;701;10189;0;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 25;Municipal;1116;11880;560;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 23 A. Etcheverry;Municipal;1032;10290;562;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 24;Municipal;1170;10009;551;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 27;Municipal;2117;13464;823;0;0;0;0;0;0;0;0;0;0;0
2012;XI;060441;La Plata;;Centro de Salud Nº 26;Municipal;1338;9638;748;0;0;0;0;0;0;0;0;0;0;0
